gene,n_groups,F,pval,qval
Xkr4,3,1026.7206052363192,2.169792591430731e-307,3.435035284355923e-305
Mrpl15,3,36.78599356644188,2.0478547530507445e-16,3.49528835615914e-16
Lypla1,3,8.097653809315153,0.0003143526823075741,0.00035142692565382687
Gm37988,3,1.373819285947865,0.25337743991866546,0.25766839014002935
Tcea1,3,44.111698417686185,1.7932360449184573e-19,3.3911801718206634e-19
Rgs20,3,13.175981729686482,2.066187650581925e-06,2.4888169427464093e-06
Atp6v1h,3,237.62566194750949,2.657777200595293e-93,2.790551599935971e-92
Rb1cc1,3,90.2957060485921,2.87122520380411e-38,9.24464744700795e-38
St18,3,83.49527708244375,1.4963048186663136e-35,4.466198760906553e-35
Pcmtd1,3,91.40797901710101,1.0358571458113403e-38,3.376229574181882e-38
Sntg1,3,1708.6039788123571,0.0,0.0
Rrs1,3,3.17751266017271,0.041900082476909566,0.04361386776479614
Adhfe1,3,68.52871688714879,1.6413588397029404e-29,4.15107142240225e-29
Vxn,3,49.75524844990644,8.17903648843307e-22,1.6575636707231775e-21
Mybl1,3,0.9740523530620963,0.377729268764343,0.3824669645516522
Vcpip1,3,21.109639669321794,8.467695770772346e-10,1.1536963389484174e-09
Sgk3,3,103.06145499217251,2.5312158991764e-43,9.207854912253151e-43
Mcmdc2,3,171.2734827081646,2.2357720951961189e-69,1.5049178266394637e-68
Ppp1r42,3,111.83099471172689,9.220671564358287e-47,3.682830483929473e-46
Cops5,3,128.5692373114075,2.9948623316299875e-53,1.3987498782593696e-52
Cspp1,3,241.351175382067,1.3168714007396912e-94,1.4180797151074944e-93
Arfgef1,3,161.6600178894983,8.470898239946932e-66,5.249631395269603e-65
Prex2,3,11.352659309572836,1.2514706074286093e-05,1.4667269209263289e-05
A830018L16Rik,3,1301.2118140173786,0.0,0.0
Sulf1,3,338.9505391160623,1.8227770641466455e-127,3.1076436939786867e-126
Ncoa2,3,157.63241032308588,2.7288669325729987e-64,1.63303327972827e-63
Tram1,3,39.08498207669483,2.2356583769849454e-17,3.952527282878388e-17
Lactb2,3,65.15609472379089,3.8727192837829327e-28,9.430373166063513e-28
Kcnb2,3,1013.2175158164592,1.7274294046657034e-304,2.6321705553593656e-302
Terf1,3,99.34908485921034,7.365748274627326e-42,2.58905627069513e-41
Sbspon,3,15.362877552960756,2.392182016575148e-07,2.9899209250539377e-07
4930444P10Rik,3,61.802143103010316,9.068852727271067e-27,2.124314272587131e-26
Rpl7,3,36.91662036741223,1.80545996564361e-16,3.088053456039793e-16
Rdh10,3,44.82700022041147,9.041305721938651e-20,1.7266726735145254e-19
Stau2,3,604.5282390730079,5.191416519171835e-206,2.6042538011812617e-204
Ube2w,3,277.76189612583755,3.699590067770572e-107,4.772275441917806e-106
Eloc,3,39.3785950926105,1.6854336310624223e-17,2.997583303567395e-17
Tmem70,3,10.47744531900446,2.9744807537141396e-05,3.4447007778619956e-05
Ly96,3,1.00327882177986,0.36685994724309406,0.37158477414983937
Jph1,3,86.4565300788756,9.768492350130661e-37,3.0146309303314624e-36
Gdap1,3,329.5288962216525,2.1199887639573435e-124,3.450288789404542e-123
Pkhd1,3,6.771717214344821,0.001172217543355561,0.0012836266487158002
Paqr8,3,139.13437882230528,2.69366378764786e-57,1.3984566256996345e-56
Efhc1,3,99.81085202786882,4.8401662579910926e-42,1.7106879293972575e-41
Tram2,3,68.14954250360648,2.3406059634198068e-29,5.890170663519292e-29
Tmem14a,3,3.360742346245909,0.03490590637985524,0.03641134680561658
Gsta3,3,0.1835820790547384,0.832297604320761,0.8345568640840731
Kcnq5,3,486.3206225773437,8.561843487093288e-173,2.891104490517096e-171
Rims1,3,479.0879597620849,1.1221051440055817e-170,3.657342701986107e-169
Ogfrl1,3,100.8994661283762,1.79994257811172e-42,6.426859996245421e-42
B3gat2,3,72.52049639726874,3.9442247908844962e-31,1.0445383489220509e-30
Smap1,3,133.1761781035703,5.098663169284448e-55,2.491090342027151e-54
Sdhaf4,3,25.94129460150842,7.545732816432957e-12,1.0998742440788921e-11
Fam135a,3,71.28954032770628,1.2435042654863839e-30,3.2486748813285514e-30
Lmbrd1,3,109.21823259352541,9.691410224390114e-46,3.775592541876494e-45
Adgrb3,3,361.96327567976243,7.290451085261034e-135,1.3907761929472927e-133
Phf3,3,141.38192738154555,3.753780304297985e-58,1.9861626895786265e-57
Khdrbs2,3,1110.3255851175327,0.0,0.0
Prim2,3,21.74555717074776,4.5435146165586135e-10,6.245539374813881e-10
Rab23,3,42.135144814311545,1.1926302850435104e-18,2.199419542311708e-18
Bag2,3,18.196365552164487,1.4742222080268758e-08,1.9181095864924343e-08
Zfp451,3,150.17649105613555,1.7442585648796953e-61,9.862758323897845e-61
Bend6,3,233.37109934853157,8.310526645287049e-92,8.484532647072791e-91
Dst,3,53.1295681441555,3.304097377198421e-23,6.99252552570291e-23
Ccdc115,3,9.1557162356671,0.00011011397955397183,0.00012501531254194994
Imp4,3,5.792325635706321,0.003102367934009834,0.0033487881976073564
Ptpn18,3,84.43642110644157,6.280460325776566e-36,1.8968982004761234e-35
Arhgef4,3,2.6585124085224203,0.07030027803656043,0.07275941494869007
Fam168b,3,98.2268283428702,2.0451605598631125e-41,7.116901862612429e-41
Plekhb2,3,103.7299514104941,1.3811704498491975e-43,5.0696982185069915e-43
Hs6st1,3,17.97756170912233,1.8276691246920477e-08,2.3719031864149963e-08
Uggt1,3,108.12030728531967,2.608611990902695e-45,1.0037556871560559e-44
Arid5a,3,1.3143199589532328,0.2688892480944661,0.27335167494550433
Kansl3,3,89.69168497009741,4.996916954944153e-38,1.5979123211114698e-37
Fer1l5,3,22.441126591416392,2.3006433048329158e-10,3.1934458991019407e-10
Lman2l,3,251.67205228814183,3.347463111790889e-98,3.7888185081458623e-97
Cnnm4,3,23.654965616902444,7.023918139833754e-11,9.932895838117571e-11
Cnnm3,3,20.117341588974917,2.2387113081116776e-09,3.004501909708395e-09
Ankrd39,3,8.254683155626447,0.00026901350552407087,0.00030145933373215884
Cox5b,3,13.086529025120397,2.2569103544540126e-06,2.7142597889497253e-06
Actr1b,3,127.2510971286385,9.634557735659461e-53,4.440274434695229e-52
Tmem131,3,149.55557791554494,2.9928055423498928e-61,1.6835394352212825e-60
Vwa3b,3,71.07147130889882,1.5242329702067615e-30,3.968474990777536e-30
Inpp4a,3,308.1555748201029,2.3023062034870786e-117,3.426753677717642e-116
Coa5,3,19.987599507008504,2.5423483779942796e-09,3.405629310741788e-09
Unc50,3,23.54591798781044,7.813483585926271e-11,1.1031545623400653e-10
Mgat4a,3,150.1558613236399,1.7758201329336573e-61,1.0035812434149876e-60
Cracdl,3,668.7500866857757,4.800644591700549e-223,3.0321169726854765e-221
Tsga10,3,259.61703881755983,5.992176267621327e-101,7.084833045810278e-100
Lipt1,3,4.880884322998388,0.007681091291115662,0.008184659339047197
Mitd1,3,15.101587743204512,3.094324494801404e-07,3.85289229740849e-07
Mrpl30,3,19.28119654665213,5.082831274821086e-09,6.7442814019885755e-09
Txndc9,3,24.195288583939707,4.143919090947145e-11,5.903970747854803e-11
Eif5b,3,149.2130179325204,4.031711163740408e-61,2.2616916284397413e-60
Rev1,3,116.25117174348179,1.7453257222037914e-48,7.296131877113929e-48
Aff3,3,702.7246016414812,8.58094474363153e-232,5.977240938563905e-230
Lonrf2,3,222.08622293628085,8.13647213065213e-88,7.653055190790854e-87
Chst10,3,25.00340445816629,1.8831696862252293e-11,2.7137768619323256e-11
Pdcl3,3,15.06014045321965,3.2232824332962296e-07,4.0092744925800935e-07
Npas2,3,165.81527388018105,2.3853838608444058e-67,1.532832328080828e-66
Rpl31,3,23.723253099426216,6.570673072119007e-11,9.303810517961516e-11
Tbc1d8,3,37.259563319359344,1.2971303993502294e-16,2.229557186700408e-16
Cnot11,3,4.08970794819113,0.016884565993668207,0.017773994772263855
Rnf149,3,91.84240397940135,6.958074996333567e-39,2.278241584886011e-38
Creg2,3,165.5012176610053,3.122788889580734e-67,2.002461681430255e-66
Map4k4,3,13.814181839102229,1.1007761732672956e-06,1.3379660536572274e-06
Il1r1,3,60.29462609334065,3.7543635083554396e-26,8.635036069217511e-26
Pou3f3,3,25.24924426370013,1.4816421476824828e-11,2.141731030505095e-11
Mrps9,3,89.59925181870103,5.439239634868709e-38,1.7370796738027132e-37
Gpr45,3,650.8919992236778,2.2446536913518746e-218,1.3282683736689004e-216
Tgfbrap1,3,49.71225808823841,8.520926052315485e-22,1.7259901724447618e-21
AI597479,3,44.999953654003505,7.662167493744927e-20,1.466506857414832e-19
Fhl2,3,51.673505136120205,1.3178968809128778e-22,2.7443052576576667e-22
Nck2,3,97.08723942721063,5.775003790203032e-41,1.988062586912594e-40
Ecrg4,3,196.13629213101066,1.6951046514091616e-78,1.3784740293981106e-77
Uxs1,3,205.59686431267212,6.435967275855144e-82,5.517189950258383e-81
Tpp2,3,132.75255859752818,7.409893903154613e-55,3.6072925990197573e-54
Mettl21c,3,14.792051330795626,4.1977171535655336e-07,5.194941330148615e-07
Tex30,3,2.574470726144199,0.07644700740383903,0.07900832408603979
Poglut2,3,11.53449984374245,1.0455459924351371e-05,1.2295201280903262e-05
Bivm,3,75.8668769579192,1.750513950705204e-32,4.8157899027525243e-32
Ercc5,3,23.55828135719399,7.719676333174598e-11,1.0902891264210215e-10
Gulp1,3,231.37797691446062,4.186155457962504e-91,4.186155457962504e-90
Col5a2,3,17.88874598606028,1.9942941543991194e-08,2.5848427158027927e-08
Wdr75,3,105.55050342356085,2.6582168221584367e-44,9.948929401937778e-44
Dnah7b,3,280.33244330386697,4.961602984646258e-108,6.510434917420654e-107
Dnah7c,3,113.58306132189459,1.909972404727076e-47,7.763442351991682e-47
Slc39a10,3,133.47974458713938,3.9007609916805786e-55,1.913492011613129e-54
Tmeff2,3,338.22328289171384,3.1375941242143377e-127,5.334347611460638e-126
Cavin2,3,40.99034796713577,3.579453171683839e-18,6.503731429844388e-18
Nabp1,3,29.363895279353617,2.699847347376305e-13,4.140807645258827e-13
Myo1b,3,57.778152313133276,4.040335789812387e-25,9.022109045212127e-25
Stat1,3,6.1232503459667225,0.0022326825187335363,0.0024198808485251006
Gls,3,451.48321719069634,1.6908926533285549e-162,4.804657679271581e-161
Nab1,3,29.56100318349294,2.2294092535784665e-13,3.433110005194733e-13
Nemp2,3,14.468217661397484,5.77592366416832e-07,7.109816163406223e-07
Mfsd6,3,130.916414328011,3.7517422810391717e-54,1.7998322867322905e-53
Inpp1,3,38.020452621392295,6.230715247867752e-17,1.0831776792856232e-16
Hibch,3,17.402199007449216,3.2168037068788005e-08,4.135938950200673e-08
1700019D03Rik,3,0.11169697445704234,0.8943208036142805,0.8954961882748546
1700019A02Rik,3,3.7378134898210247,0.0239728154169262,0.02512497807001379
Pms1,3,11.741265195663923,8.522767661052556e-06,1.0041807248040853e-05
Ormdl1,3,0.14095213427987074,0.8685395235203247,0.8699668686699061
Osgepl1,3,20.895720738285338,1.0441313966936243e-09,1.417683417876507e-09
Gm28551,3,21.715724576256946,4.678127978684187e-10,6.42695594051169e-10
Asnsd1,3,8.34593758564618,0.0002457364152409134,0.00027580580994261434
Dnah7a,3,26.623577530816128,3.881406795658832e-12,5.712913407278574e-12
Stk17b,3,8.26525325754884,0.0002662080658043592,0.00029845271058172887
Hecw2,3,233.089483351145,1.0441774058703151e-91,1.061594877194257e-90
Ccdc150,3,46.958634571568055,1.1780223302647596e-20,2.309810552666466e-20
Gtf3c3,3,43.25097370034597,4.090514354766178e-19,7.653625477298497e-19
Pgap1,3,96.46223734388455,1.020949286142448e-40,3.4949092384376414e-40
Ankrd44,3,8.612440601988238,0.00018867020212466666,0.00021251984512102076
Sf3b1,3,133.7832552254385,2.9846604686282766e-55,1.4694269431574593e-54
Coq10b,3,12.873028224611577,2.7864206135076974e-06,3.340197391942062e-06
Hspd1,3,89.90635831271885,4.10358569734689e-38,1.31604076955166e-37
Hspe1,3,32.61140944911456,1.1572123365623456e-14,1.8634634587443847e-14
Mob4,3,77.03792667403289,5.8986983197418146e-33,1.647688646142363e-32
Rftn2,3,80.32357969826829,2.8057085072707058e-34,8.104641398964432e-34
Plcl1,3,102.66305733170412,3.632382988935042e-43,1.3182122249216483e-42
Satb2,3,31.201682150655266,4.5361981565664796e-14,7.155312568393555e-14
1700066M21Rik,3,3.6540176386234435,0.02606014992768311,0.027279796274663554
Tyw5,3,18.38935587506486,1.2197089323853303e-08,1.5908679526831988e-08
Maip1,3,35.93963343627426,4.633968910840906e-16,7.817337534341357e-16
Spats2l,3,178.37540038213484,5.304662030774811e-72,3.7770928828939804e-71
Kctd18,3,57.15629652248007,7.274254575884224e-25,1.6160591084386494e-24
Aox1,3,130.21199346835542,6.994908162809653e-54,3.3372966929412786e-53
Aox2,3,6.239155266866245,0.0019897558811002155,0.0021610053626703162
Bzw1,3,47.90611762646214,4.767903920295785e-21,9.456678943769219e-21
Clk1,3,105.55966840767809,2.636274589823911e-44,9.869836378978339e-44
Ppil3,3,29.72001615819135,1.910390917372385e-13,2.9492990479697787e-13
Nif3l1,3,62.66761543634953,4.015460053313903e-27,9.50086530471593e-27
Orc2,3,160.63825223901935,2.041793996012306e-65,1.2507270759492468e-64
Fam126b,3,230.17748215175362,1.1099537323711665e-90,1.1000273168784161e-89
Ndufb3,3,34.088078180494506,2.772242394002021e-15,4.567324609120778e-15
Flacc1,3,8.24485538449356,0.0002716484650793663,0.00030438411520520957
Cflar,3,73.82188628369094,1.1731802685904187e-31,3.147934729059477e-31
Casp8,3,58.63488452863863,1.7982013003295374e-25,4.056268292194127e-25
Trak2,3,98.64299943464583,1.4002501091792186e-41,4.888043766006493e-41
Stradb,3,56.79816979619483,1.0207630411086039e-24,2.2537767562242134e-24
Tmem237,3,232.36352034715136,1.881314731479203e-91,1.8953079815480565e-90
Mpp4,3,4.473419344852666,0.011522790722835066,0.012200366447612217
Als2,3,15.909336610724926,1.3967837138535363e-07,1.7602391679804205e-07
Cdk15,3,108.62538608652575,1.653991143483362e-45,6.402715795192818e-45
Fzd7,3,88.53213244286728,1.4488677496313273e-37,4.577941386211996e-37
Gm973,3,57.21123767902559,6.905900654108437e-25,1.5353443183217555e-24
Sumo1,3,32.62042119367433,1.1471576413898523e-14,1.8480047110535614e-14
Nop58,3,92.07427142657326,5.627069468795383e-39,1.8454123439498443e-38
Bmpr2,3,106.10707511007247,1.607082755751447e-44,6.053874781399919e-44
Fam117b,3,110.72800107500284,2.4874483603844908e-46,9.812943531743347e-46
Ica1l,3,265.4980300061218,5.692061945618178e-103,6.945569080789349e-102
Wdr12,3,77.66222164929312,3.304619910247299e-33,9.273323366923245e-33
Carf,3,108.40412566920733,2.0193237550255713e-45,7.794666426143672e-45
Nbeal1,3,86.2036760386862,1.2328260324863418e-36,3.794987206062754e-36
Cyp20a1,3,17.464247873675784,3.0264917475143e-08,3.894535458904182e-08
Abi2,3,457.85423510154817,2.12287565754492e-164,6.220638044584752e-163
Raph1,3,382.67028976299616,2.0520608667322138e-141,4.290672721349174e-140
Pard3b,3,53.74933489479907,1.834700508200232e-23,3.9154410355323577e-23
Nrp2,3,385.6306017505586,2.4195919863866305e-142,5.156438166792487e-141
Ino80d,3,68.58797545819009,1.5528209479593586e-29,3.9312330956645033e-29
Ndufs1,3,66.64209009057596,9.60753210007968e-29,2.3808866903836406e-28
Eef1b2,3,18.687642000484153,9.10067286611689e-09,1.193386426828366e-08
Zdbf2,3,393.7913159367045,6.831686500201333e-145,1.5224544504104983e-143
Adam23,3,315.7870943207984,6.868139633954659e-120,1.0571038148725668e-118
Mdh1b,3,26.66245270942968,3.737185672812638e-12,5.505957620447916e-12
Fastkd2,3,48.54734522178978,2.5862863079514954e-21,5.167485673484466e-21
4933402D24Rik,3,33.3017104963017,5.931956631287485e-15,9.658147633951443e-15
Klf7,3,46.86156267298075,1.2924673773850827e-20,2.529326911273745e-20
Creb1,3,54.46977806655154,9.263274874033979e-24,1.990820181848981e-23
Mettl21a,3,14.473520502637864,5.745811176860625e-07,7.074178188660843e-07
Ccnyl1,3,28.79354255946894,4.699273685486467e-13,7.145334442569544e-13
Fzd5,3,12.659949826546475,3.438881523924294e-06,4.107786945285365e-06
Plekhm3,3,186.79894306975018,4.2844177257537335e-75,3.2560506282380307e-74
Idh1,3,38.5422884631566,3.7694276487669766e-17,6.6076104455665e-17
Pikfyve,3,174.18890854579797,1.862103323762439e-70,1.2838823256031749e-69
Map2,3,284.4123208185893,2.0623697952627914e-109,2.7535912162380537e-108
Unc80,3,620.478454586605,2.641432510156654e-210,1.4374581383397147e-208
Rpe,3,51.509435896106,1.5404054146778503e-22,3.200535538592636e-22
Kansl1l,3,113.39688737864593,2.257508516158859e-47,9.148613301853887e-47
Acadl,3,176.28188004196113,3.1386555921838357e-71,2.1950781221297162e-70
Lancl1,3,184.64405789481597,2.636189544162215e-74,1.9690655970182233e-73
Erbb4,3,46.6439626474183,1.5910913340428283e-20,3.1072418074306434e-20
Ikzf2,3,23.60866138737829,7.348931084376243e-11,1.0386489265918423e-10
Spag16,3,1264.6212905820726,0.0,0.0
Vwc2l,3,93.22608759010089,1.9612340395806462e-39,6.50188820845474e-39
Atic,3,12.084847282502713,6.069097858154118e-06,7.189728172099e-06
Mreg,3,2.5127143755569876,0.0813041628242581,0.08394624981739925
Pecr,3,25.58136997085485,1.0717247245448983e-11,1.555276713357418e-11
Xrcc5,3,54.48729690052088,9.110660322875507e-24,1.9587116284982793e-23
Marchf4,3,393.73928469668505,7.09143099292249e-145,1.577455178900094e-143
Smarcal1,3,30.164485431809855,1.2408280848936994e-13,1.9273310849712277e-13
Rpl37a,3,36.16331455432187,3.7341765035121857e-16,6.324803609533631e-16
Igfbp2,3,267.34194663911506,1.3278022034712293e-103,1.6349402889206347e-102
Igfbp5,3,2.585076510836338,0.07564257858507854,0.07820890864733736
Tns1,3,336.6422129413575,1.0228483881056001e-126,1.7174272522048574e-125
Arpc2,3,167.75324326670602,4.532855780795148e-68,2.9707264498867124e-67
Aamp,3,25.298312238074956,1.4124056602759227e-11,2.0435875369452223e-11
Pnkd,3,65.94484461247218,1.8474340298749331e-28,4.533055721452382e-28
Tmbim1,3,4.4730305242072825,0.011527251903161333,0.012202970099829496
Catip,3,63.95815141598675,1.1931141083954137e-27,2.863567824638727e-27
Ctdsp1,3,14.787668803778798,4.2158844476943687e-07,5.216894875382637e-07
Usp37,3,123.22052895996201,3.461035059679317e-51,1.5454218819593726e-50
Cnot9,3,46.29774359239691,2.2149781081329026e-20,4.306313100181832e-20
Plcd4,3,55.524290718156976,3.4095999344015854e-24,7.415347582579006e-24
Zfp142,3,38.43945909752653,4.16175030911717e-17,7.290089993984525e-17
Bcs1l,3,119.71170668009098,7.903119197812306e-50,3.4211300788825287e-49
Rnf25,3,276.2819127877332,1.1784416229577718e-106,1.5089499352789116e-105
Stk36,3,60.452922805428834,3.233766808372566e-26,7.453132424666587e-26
Ttll4,3,47.5760515784979,6.533296025462479e-21,1.2914039006062529e-20
Cyp27a1,3,16.848233978486277,5.5456423249613955e-08,7.08016128417254e-08
Cfap65,3,553.6833021826584,4.925547013484991e-192,2.099385248055316e-190
Nhej1,3,16.918059202890024,5.1776342205636316e-08,6.615172534186214e-08
Cnppd1,3,13.961162483114823,9.522298266472606e-07,1.1604200326732088e-06
Retreg2,3,53.21824061825245,3.037316031636281e-23,6.437990336575599e-23
Zfand2b,3,26.877800191517473,3.030137936541278e-12,4.480516914900313e-12
Abcb6,3,47.0285956754818,1.1018830724998881e-20,2.1626074148725866e-20
Atg9a,3,47.91974167674146,4.706321210087976e-21,9.340614710350445e-21
Ankzf1,3,28.199918836784036,8.369214608474997e-13,1.2612279154074697e-12
Glb1l,3,15.557838496414332,1.9743073925515115e-07,2.4737184823931466e-07
Stk16,3,14.692664159672715,4.6296531966617345e-07,5.719038555665438e-07
Tuba4a,3,24.950777833756526,1.9823810578597686e-11,2.856071988572341e-11
Dnajb2,3,11.101964829085844,1.6035602561147735e-05,1.8711017059480318e-05
Ptprn,3,1106.5720637024847,5e-324,1.023e-321
Resp18,3,254.5680714852511,3.3215815136596036e-99,3.837922147062613e-98
Dnpep,3,6.127308107933875,0.00222369619538924,0.0024103553816285646
Speg,3,236.21226544358882,8.329776807545224e-93,8.678630708032162e-92
Gmppa,3,31.451216419857953,3.561371066435695e-14,5.6387989738733764e-14
Chpf,3,14.65680706580709,4.796179697057485e-07,5.919351068860053e-07
Obsl1,3,81.09576927171793,1.3732983322397059e-34,3.9953476539384285e-34
Tmem198,3,23.500230625426454,8.17014551532657e-11,1.1529760804796352e-10
Inha,3,82.30617250045108,4.485930531802798e-35,1.3214957269858895e-34
Stk11ip,3,15.58127999322686,1.9292591376469186e-07,2.418269294387243e-07
Slc4a3,3,199.49278284060517,1.0292637979486442e-79,8.587765706361377e-79
Epha4,3,471.77071177253634,1.595280358402522e-168,4.9482105773350486e-167
Sgpp2,3,16.243965948731436,1.0048570905768626e-07,1.2709284015492792e-07
Farsb,3,202.8169982218808,6.470104596192031e-81,5.4657363151476684e-80
Acsl3,3,18.456869808128218,1.141475170406415e-08,1.490901352968413e-08
Utp14b,3,37.98648486142742,6.437971223232016e-17,1.1188889251667845e-16
Scg2,3,85.42784419764702,2.5186914648701448e-36,7.691094428047861e-36
Ap1s3,3,24.344747707881304,3.5813129366119613e-11,5.112566424323669e-11
Wdfy1,3,76.11979086373398,1.3838684626903902e-32,3.8226504781771716e-32
Mrpl44,3,8.101891404178057,0.0003130340752761964,0.0003499849011847046
Serpine2,3,10.905442984601676,1.9476159837851675e-05,2.2673516228002285e-05
Cul3,3,104.85771539162498,4.974911762331564e-44,1.848907755573834e-43
Dock10,3,55.53943722750953,3.361026557643262e-24,7.312317283182467e-24
Nyap2,3,435.7608149965132,9.033498002270729e-158,2.3732401001655214e-156
Irs1,3,78.53880673218377,1.4656912911602336e-33,4.149274695597596e-33
Rhbdd1,3,30.614593784447464,8.016887175162033e-14,1.25369922598108e-13
Col4a4,3,923.6360923814292,9.785649813789687e-285,1.1810601111890723e-282
Col4a3,3,1753.807175657087,0.0,0.0
Mff,3,75.3885391883094,2.730727804387236e-32,7.455223277823159e-32
Tm4sf20,3,3.4764590321267628,0.031103930621527543,0.0324843141086721
Agfg1,3,159.05890762895123,7.966369759593027e-65,4.831345640270597e-64
Daw1,3,311.9212392298461,1.3008882634334108e-118,1.9822284914066597e-117
Sphkap,3,158.22887937178132,1.6304818831944978e-64,9.839393146604419e-64
Pid1,3,43.391515735918944,3.57502702634423e-19,6.700427344885634e-19
Dner,3,244.74206018759196,8.613631724288886e-96,9.433977602792589e-95
Trip12,3,216.84633574668416,5.970919997202689e-86,5.4398740482736e-85
Fbxo36,3,113.70828402449351,1.7068713818058308e-47,6.949486354112583e-47
Slc16a14,3,80.34548303003606,2.749402942440131e-34,7.945761467127831e-34
Sp140,3,7.195243729170141,0.000769751402042986,0.0008493183916459087
Cab39,3,120.20819284288643,5.073453555890767e-50,2.211924136134065e-49
Itm2c,3,46.522734430425366,1.7864756489282094e-20,3.482670423866124e-20
Psmd1,3,133.74954717950257,3.074713599538084e-55,1.5125407093772898e-54
Htr2b,3,65.01569826533935,4.418330222385754e-28,1.0743954799697255e-27
Gm21972,3,10.39127460403807,3.239273343745596e-05,3.746014805071513e-05
Armc9,3,767.616519418089,5.014451049511952e-248,4.1582420607857613e-246
Ncl,3,79.22288961858455,7.775008692150979e-34,2.2180518595207213e-33
Ptma,3,26.588482236709257,4.016384341261791e-12,5.90872859280488e-12
Pde6d,3,30.366102910304495,1.020296102779901e-13,1.589648452567356e-13
Cops7b,3,49.07215525944638,1.5681109087223331e-21,3.1475830688827996e-21
Dis3l2,3,182.07080178394543,2.3181804428824775e-73,1.6961956541859185e-72
Eif4e2,3,27.763575478965713,1.2794415056701738e-12,1.917903585110602e-12
Gigyf2,3,188.26602997155143,1.2459143819693092e-75,9.570066991938172e-75
Kcnj13,3,225.8222059727365,3.847371937216958e-89,3.7221796757678345e-88
Ngef,3,37.521566346829594,1.0076374516280243e-16,1.7395695418985435e-16
Neu2,3,2.721492098559382,0.0660204985499216,0.06838218007677324
Atg16l1,3,146.7625934059412,3.4066593089827605e-60,1.8672291805980147e-59
Sag,3,42.03953441563155,1.307222366995578e-18,2.408925268885275e-18
Dgkd,3,173.3854677474454,3.6915277688471293e-70,2.5252370091047423e-69
Usp40,3,120.42895625112672,4.166179426986371e-50,1.8189730377852388e-49
Mroh2a,3,9.306226536220896,9.485831942007633e-05,0.00010798682421840965
Hjurp,3,31.88686073967042,2.3347239852860267e-14,3.711565646927056e-14
Arl4c,3,12.635090525606623,3.524345124736549e-06,4.20781264158066e-06
Sh3bp4,3,42.23889432116173,1.0796289822043233e-18,1.994344187463358e-18
Agap1,3,95.06746380045159,3.645314491894519e-40,1.2302431798503374e-39
Ackr3,3,16.4761545849556,7.996346802012377e-08,1.0145240166166827e-07
Cops8,3,99.2411506989011,8.125540128616203e-42,2.8520107736202566e-41
Lrrfip1,3,1003.3024544998182,2.3986203110104375e-302,3.522792962797257e-300
Ramp1,3,54.01635874884726,1.4240846233535304e-23,3.0455423787157084e-23
Ube2f,3,117.96384910050402,3.768329266171506e-49,1.6050291318878635e-48
Scly,3,20.69535560033054,1.270566234344279e-09,1.7193830369290366e-09
Ilkap,3,43.307664599955466,3.8741836464668127e-19,7.25442375582649e-19
Hes6,3,18.547194813647586,1.0446059018845286e-08,1.3659886230393052e-08
Per2,3,12.955703917565337,2.5680267423970777e-06,3.0823400935230778e-06
Traf3ip1,3,79.46276458197775,6.225771899652313e-34,1.7823428712250283e-33
Asb1,3,17.078212745275078,4.423253272669753e-08,5.6590530430147236e-08
Hdac4,3,107.13965102285312,6.322113774473743e-45,2.3993327182700787e-44
Ndufa10,3,122.07373962081952,9.610967331221863e-51,4.243306474740837e-50
Cops9,3,24.92690103803173,2.029102648163046e-11,2.922348922626126e-11
Gpc1,3,50.80838926255737,3.0009360614147586e-22,6.171994362855728e-22
Dusp28,3,4.922162902631169,0.007371967967689509,0.007858704812080028
Rnpepl1,3,32.51364207154596,1.2721313086173294e-14,2.0452757388611508e-14
Capn10,3,69.65502349695613,5.724152972145598e-30,1.4711664501466336e-29
Kif1a,3,156.5872418508153,6.732591498342817e-64,3.9995268208966343e-63
Crocc2,3,7.373097642095959,0.0006451622029986488,0.0007136594604858012
Sned1,3,54.671435472460004,7.651106041344868e-24,1.6487004179599423e-23
Mterf4,3,30.031890872936433,1.411275108857351e-13,2.1878982038625344e-13
Pask,3,22.7475952154281,1.7048916638276953e-10,2.379508745369774e-10
Ppp1r7,3,78.8645474622748,1.0837045251202206e-33,3.079337566716897e-33
Hdlbp,3,177.69468073023867,9.452679207804588e-72,6.6798933068485755e-71
Septin2,3,23.03022060219302,1.2933163058483433e-10,1.8131714512123407e-10
Farp2,3,58.89125819301788,1.4115135451308973e-25,3.19701785862981e-25
Stk25,3,112.64930417789016,4.418624460932118e-47,1.7805961050830585e-46
Bok,3,21.202157786851185,7.734260546723427e-10,1.0549472537155484e-09
Thap4,3,53.266869404079976,2.900279753797013e-23,6.149662584586116e-23
Atg4b,3,72.3537063524888,4.6078481352551815e-31,1.2173747024005346e-30
Dtymk,3,40.30209319797127,6.9347412390172436e-18,1.2471893730247889e-17
Ing5,3,12.503292959300316,4.0142629351167454e-06,4.788049430437684e-06
D2hgdh,3,17.465478227976295,3.022834313346055e-08,3.890650436035097e-08
Fam174a,3,44.63757125002893,1.0838559870442587e-19,2.0653750948990952e-19
Macir,3,24.73557403268387,2.445569662406543e-11,3.51012530139359e-11
Ppip5k2,3,163.50195606723156,1.737793877715123e-66,1.0958979497851706e-65
Gin1,3,50.41945170242009,4.345312802560278e-22,8.887477024028487e-22
